,enzyme,substract,compound,product
21267,0.9937454764688018,0.046082434984738185,0.006254523531198102,9.94766738676802
21268,0.9937473340547153,0.04606865858391953,0.006252665945284777,9.947683018432883
21269,0.9937491910953153,0.04605488628107074,0.006250808904684699,9.947698645455144
21270,0.9937510475907584,0.04604111807498502,0.00624895240924157,9.947714267836167
21271,0.9937529035412008,0.046027353964455925,0.0062470964587991356,9.947729885577315
21272,0.9937547589467988,0.04601359394827737,0.006245241053201183,9.947745498679948
21273,0.9937566138077084,0.04599983802524361,0.006243386192291544,9.947761107145428
21274,0.9937584681240859,0.045986086194149234,0.006241531875914089,9.947776710975118
21275,0.9937603218960873,0.0459723384537892,0.006239678103912736,9.947792310170378
21276,0.9937621751238686,0.0459585948029588,0.006237824876131442,9.947807904732569
21277,0.9937640278075858,0.045944855240453684,0.006235972192414207,9.94782349466305
21278,0.993765879947395,0.04593111976506984,0.006234120052605074,9.947839079963181
21279,0.9937677315434519,0.04591738837560361,0.006232268456548128,9.947854660634322
21280,0.9937695825959125,0.04590366107085168,0.006230417404087498,9.947870236677833
21281,0.9937714331049327,0.04588993784961108,0.006228566895067353,9.947885808095071
21282,0.9937732830706681,0.0458762187106792,0.006226716929331907,9.947901374887394
21283,0.9937751324932745,0.045862503652853756,0.006224867506725414,9.94791693705616
21284,0.9937769813729078,0.04584879267493283,0.006223018627092171,9.947932494602728
21285,0.9937788297097235,0.045835085775714844,0.00622117029027652,9.947948047528454
21286,0.9937806775038771,0.04582138295399856,0.006219322496122842,9.947963595834695
21287,0.9937825247555244,0.045807684208583097,0.006217475244475561,9.947979139522806
21288,0.9937843714648209,0.04579398953826792,0.006215628535179147,9.947994678594144
21289,0.9937862176319219,0.04578029894185283,0.006213782368078106,9.948010213050063
21290,0.993788063256983,0.04576661241813798,0.006211936743016993,9.948025742891922
21291,0.9937899083401596,0.04575292996592388,0.0062100916598404,9.948041268121072
21292,0.993791752881607,0.04573925158401137,0.006208247118392966,9.948056788738866
21293,0.9937935968814806,0.04572557727120164,0.006206403118519367,9.948072304746663
21294,0.9937954403399357,0.04571190702629623,0.006204559660064327,9.948087816145813
21295,0.9937972832571274,0.045698240848097024,0.006202716742872608,9.948103322937671
21296,0.9937991256332109,0.04568457873540625,0.006200874366789016,9.948118825123588
21297,0.9938009674683416,0.045670920687026495,0.0061990325316584,9.948134322704917
21298,0.9938028087626744,0.045657266701760665,0.006197191237325649,9.94814981568301
21299,0.9938046495163643,0.045643616778412034,0.006195350483635697,9.94816530405922
21300,0.9938064897295665,0.04562997091578421,0.006193510270433519,9.948180787834895
21301,0.9938083294024359,0.04561632911268115,0.006191670597564131,9.948196267011388
21302,0.9938101685351274,0.045602691367907164,0.006189831464872593,9.94821174159005
21303,0.9938120071277959,0.045589057680266894,0.006187992872204008,9.948227211572233
21304,0.9938138451805965,0.045575428048565333,0.006186154819403517,9.948242676959278
21305,0.9938156826936837,0.045561802471607814,0.006184317306316309,9.948258137752545
21306,0.9938175196672124,0.045548180948200026,0.0061824803327876115,9.948273593953378
21307,0.9938193561013373,0.04553456347714799,0.006180643898662694,9.948289045563122
21308,0.9938211919962131,0.04552095005725808,0.00617880800378687,9.948304492583134
21309,0.9938230273519945,0.04550734068733701,0.006176972648005495,9.948319935014753
21310,0.993824862168836,0.04549373536619184,0.006175137831163965,9.948335372859331
21311,0.9938266964468923,0.04548013409262998,0.006173303553107719,9.948350806118214
21312,0.9938285301863178,0.04546653686545917,0.006171469813682239,9.948366234792747
21313,0.9938303633872669,0.04545294368348751,0.006169636612733048,9.94838165888428
21314,0.9938321960498943,0.04543935454552343,0.006167803950105712,9.948397078394155
21315,0.9938340281743542,0.04542576945037572,0.006165971825645839,9.94841249332372
21316,0.9938358597608009,0.045412188396853494,0.006164140239199078,9.948427903674318
21317,0.9938376908093889,0.045398611383766226,0.006162309190611121,9.948443309447294
21318,0.9938395213202723,0.04538503840992373,0.006160478679727702,9.948458710643992
21319,0.9938413512936054,0.04537146947413616,0.0061586487063945965,9.948474107265758
21320,0.9938431807295424,0.045357904575214006,0.006156819270457623,9.948489499313935
21321,0.9938450096282374,0.04534434371196812,0.006154990371762642,9.948504886789864
21322,0.9938468379898444,0.045330786883209684,0.006153162010155555,9.948520269694889
21323,0.9938486658145177,0.04531723408775023,0.006151334185482306,9.948535648030354
21324,0.9938504931024111,0.04530368532440163,0.006149506897588882,9.948551021797597
21325,0.9938523198536787,0.04529014059197609,0.00614768014632131,9.948566390997962
21326,0.9938541460684743,0.04527659988928618,0.006145853931525661,9.948581755632793
21327,0.993855971746952,0.0452630632151448,0.006144028253048047,9.948597115703425
21328,0.9938577968892653,0.04524953056836518,0.006142203110734623,9.948612471211202
21329,0.9938596214955684,0.04523600194776091,0.0061403785044315835,9.948627822157464
21330,0.9938614455660149,0.04522247735214593,0.006138554433985167,9.948643168543548
21331,0.9938632691007584,0.04520895678033449,0.006136730899241654,9.948658510370795
21332,0.9938650920999527,0.04519544023114123,0.006134907900047367,9.948673847640546
21333,0.9938669145637513,0.04518192770338108,0.006133085436248668,9.948689180354137
21334,0.993868736492308,0.04516841919586935,0.0061312635076919645,9.948704508512908
21335,0.9938705578857763,0.045154914707421674,0.006129442114223703,9.948719832118192
21336,0.9938723787443097,0.04514141423685404,0.006127621255690374,9.948735151171329
21337,0.9938741990680615,0.045127917782982765,0.006125800931938509,9.94875046567366
21338,0.9938760188571854,0.045114425344624516,0.00612398114281468,9.948765775626518
21339,0.9938778381118345,0.0451009369205963,0.006122161888165504,9.948781081031237
21340,0.9938796568321624,0.045087452509715464,0.0061203431678376365,9.948796381889156
21341,0.9938814750183222,0.0450739721107997,0.0061185249816777774,9.948811678201611
21342,0.9938832926704674,0.045060495722667036,0.006116707329532667,9.948826969969934
21343,0.9938851097887509,0.04504702334413584,0.006114890211249087,9.948842257195464
21344,0.9938869263733261,0.045033554974024836,0.006113073626673864,9.94885753987953
21345,0.9938887424243461,0.04502009061115307,0.006111257575653862,9.94887281802347
21346,0.993890557941964,0.045006630254339944,0.006109442058035991,9.948888091628614
21347,0.9938923729263328,0.04499317390240518,0.006107627073667198,9.948903360696299
21348,0.9938941873776055,0.04497972155416887,0.006105812622394477,9.948918625227854
21349,0.9938960012959351,0.04496627320845143,0.00610399870406486,9.948933885224616
21350,0.9938978146814745,0.04495282886407361,0.006102185318525422,9.948949140687912
21351,0.9938996275343768,0.044939388519856516,0.00610037246562328,9.948964391619075
21352,0.9939014398547944,0.044925952174621586,0.006098560145205593,9.94897963801944
21353,0.9939032516428804,0.0449125198271906,0.00609674835711956,9.948994879890332
21354,0.9939050628987876,0.044899091476385676,0.006094937101212425,9.949010117233085
21355,0.9939068736226685,0.044885667121029274,0.006093126377331469,9.949025350049029
21356,0.993908683814676,0.044872246759944195,0.006091316185324019,9.94904057833949
21357,0.9939104934749625,0.04485883039195358,0.006089506525037442,9.949055802105802
